CustomerID,Name,Gender,Age,City,Region,Tenure,Balance,CreditScore,ActiveStatus,Salary,Phone,LastTransactionDate,LastTransactionDays,Complaints,Products,Churned,TotalTransactions,TotalTransactionAmount,AvgTransactionAmount
4867118,Margaret Watts,Female,34,Kochi,South,6,186810,706,Yes,400765,+91 9117481329,1970-01-01 00:00:00.000000036,36,0,2,0,24,120911,5037.958333333333
5398691,Tammy Jones,Female,78,Lucknow,North,7,163949,880,Yes,351099,+91 9185920343,1970-01-01 00:00:00.000000002,2,1,4,0,18,108989,6054.944444444444
7394360,Debra Massey,Female,37,Mysuru,South,3,199325,519,Yes,171260,+91 9850928302,1970-01-01 00:00:00.000000001,1,1,1,0,28,156549,5591.035714285715
5611028,Mary Lopez,Female,33,Trichy,South,9,276888,850,Yes,691109,+91 9277675611,1970-01-01 00:00:00.000000029,29,2,3,0,17,95813,5636.058823529412
8270982,Matthew Gentry,Male,35,Ahmedabad,West,8,297783,674,Yes,521352,+91 9797775845,1970-01-01 00:00:00.000000002,2,1,3,0,18,109475,6081.944444444444
5070893,Susan Thompson,Female,56,Pune,West,5,24237,455,Yes,555955,+91 9909496394,1970-01-01 00:00:00.000000002,2,1,3,0,26,134517,5173.7307692307695
9439837,Joshua Roberts,Male,49,Coimbatore,South,2,225054,766,Yes,70673,+91 9347462976,1970-01-01 00:00:00.000000009,9,1,4,0,20,104689,5234.45
7829644,Peter Miller,Male,49,Bangalore,South,1,202728,619,Yes,541280,+91 9012726667,1970-01-01 00:00:00.000000002,2,2,3,0,17,78612,4624.235294117647
4177172,Andrew Knight,Male,26,Hyderabad,South,1,210248,612,Yes,91080,+91 9053170261,1970-01-01 00:00:00.000000047,47,0,3,0,31,156492,5048.129032258064
7228529,Eileen Nielsen,Female,74,Patna,East,8,173278,768,Yes,295821,+91 9821055997,1970-01-01 00:00:00.000000011,11,1,4,0,19,87240,4591.578947368421
5684837,Sandy Garrett,Female,34,Hyderabad,South,5,161777,475,No,207608,+91 9398102433,1970-01-01 00:00:00.000000031,31,2,1,0,20,98442,4922.1
3147431,Christopher Smith,Male,60,Delhi,North,8,247575,588,Yes,238998,+91 9053094241,1970-01-01 00:00:00.000000005,5,1,2,0,16,90799,5674.9375
4143912,Chad Brown,Male,24,Lucknow,North,5,59624,501,No,107752,+91 9950749051,1970-01-01 00:00:00.000000019,19,1,4,1,18,101022,5612.333333333333
9898780,David Phillips,Male,48,Bhopal,East,6,78563,609,Yes,385164,+91 9375300453,1970-01-01 00:00:00.000000035,35,0,4,0,17,87994,5176.117647058823
8013380,Alexandra Walton,Female,78,Kolkata,East,3,173266,726,Yes,742162,+91 9665551689,1970-01-01 00:00:00.000000053,53,0,3,0,21,90283,4299.190476190476
5856634,Peter Martinez,Male,75,Patna,East,7,15603,655,Yes,698111,+91 9313130044,1970-01-01 00:00:00.000000004,4,1,2,0,28,129478,4624.214285714285
4851193,Mary Long,Female,38,Ahmedabad,West,8,299837,483,Yes,21186,+91 9143981983,1970-01-01 00:00:00.000000078,78,0,3,0,22,111558,5070.818181818182
8321902,Brian Delgado,Male,34,Chandigarh,North,5,17125,738,Yes,149166,+91 9885352897,1970-01-01 00:00:00.000000043,43,1,2,0,24,100275,4178.125
6440256,Paige Kramer,Female,33,Surat,West,5,216349,711,No,576942,+91 9350843671,1970-01-01 00:00:00.000000003,3,0,1,0,28,141445,5051.607142857143
7980621,Matthew Munoz,Male,78,Delhi,North,5,239073,410,No,716536,+91 9331366493,1970-01-01 00:00:00.000000001,1,2,3,0,29,170320,5873.103448275862
9077341,Melanie Cohen,Female,33,Madurai,South,4,248637,663,Yes,632538,+91 9291863234,1970-01-01 00:00:00.000000001,1,1,4,0,28,148874,5316.928571428572
2994570,James Gonzales,Male,64,Coimbatore,South,1,142235,641,No,223008,+91 9984871319,1970-01-01 00:00:00.000000020,20,1,3,0,16,83617,5226.0625
3300667,Joseph Hanson,Male,28,Lucknow,North,7,6001,673,Yes,329503,+91 9075922840,1970-01-01 00:00:00.000000013,13,1,3,0,14,85509,6107.785714285715
8479712,Stephanie Harris,Female,42,Kolkata,East,1,279634,567,No,709825,+91 9684059905,1970-01-01 00:00:00.000000010,10,0,3,1,13,75418,5801.384615384615
7895179,Jay Lopez,Male,40,Pune,West,5,183268,793,No,240153,+91 9644335415,1970-01-01 00:00:00.000000005,5,0,4,0,18,89939,4996.611111111111
4177528,Michelle Jones,Female,25,Chandigarh,North,6,198467,520,Yes,428303,+91 9666614694,1970-01-01 00:00:00.000000010,10,0,3,0,25,123799,4951.96
8051764,Mrs. Elizabeth Shaw,Female,37,Kochi,South,1,218851,467,No,459695,+91 9607367863,1970-01-01 00:00:00.000000003,3,0,2,1,26,127661,4910.038461538462
3185270,Gail Jennings,Female,52,Mumbai,West,6,218646,518,Yes,551923,+91 9231128187,1970-01-01 00:00:00.000000083,83,1,1,0,15,78099,5206.6
1669944,Beth Yates,Female,20,Chennai,South,3,127018,439,No,374877,+91 9594632619,1970-01-01 00:00:00.000000007,7,2,1,1,20,103435,5171.75
1809871,Patricia Evans,Female,71,Chandigarh,North,2,13462,736,Yes,397505,+91 9822148415,1970-01-01 00:00:00.000000001,1,2,2,0,22,110456,5020.727272727273
6025963,David Fox,Male,46,Patna,East,7,1525,851,Yes,353312,+91 9996321786,1970-01-01 00:00:00.000000051,51,0,1,0,20,91290,4564.5
4882199,Monica Copeland,Female,58,Mysuru,South,9,233131,777,Yes,475349,+91 9443027891,1970-01-01 00:00:00.000000068,68,1,3,0,18,117414,6523.0
9915309,Maria Beck,Female,31,Trichy,South,9,148247,877,Yes,37033,+91 9214287829,1970-01-01 00:00:00.000000042,42,2,3,0,16,76547,4784.1875
3265871,Alex Conley,Male,71,Madurai,South,1,156105,512,No,425742,+91 9247816780,1970-01-01 00:00:00.000000054,54,0,1,0,23,145507,6326.391304347826
2983786,Matthew Flores,Male,22,Kochi,South,9,150145,418,Yes,580986,+91 9552558838,1970-01-01 00:00:00.000000004,4,0,4,0,26,125117,4812.192307692308
6004691,Gerald Sloan,Male,18,Bhopal,East,7,13879,569,Yes,776299,+91 9639858514,1970-01-01 00:00:00.000000003,3,0,1,0,18,95942,5330.111111111111
6009819,Nathan Freeman,Male,49,Kochi,South,2,136175,641,Yes,756057,+91 9039865669,1970-01-01 00:00:00.000000026,26,0,1,0,21,117214,5581.619047619048
3729983,Danielle Hunter,Female,72,Visakhapatnam,East,3,104468,615,No,449271,+91 9115620063,1970-01-01 00:00:00.000000020,20,0,3,1,25,146829,5873.16
4613125,Ann Bass,Female,49,Coimbatore,South,5,19300,803,Yes,47420,+91 9114047737,1970-01-01 00:00:00.000000009,9,1,3,1,19,93603,4926.473684210527
6390223,Chelsea Woods,Female,63,Mysuru,South,4,157671,453,No,490515,+91 9823298879,1970-01-01 00:00:00.000000005,5,3,3,0,21,109925,5234.523809523809
1985284,Daniel Wilson,Male,49,Coimbatore,South,3,134925,473,No,155119,+91 9723892607,1970-01-01 00:00:00.000000006,6,1,2,1,12,54607,4550.583333333333
2245699,James Meadows,Male,58,Pune,West,9,291546,453,Yes,381699,+91 9491133971,1970-01-01 00:00:00.000000003,3,1,4,1,20,104004,5200.2
1875699,Antonio Chaney,Male,55,Chandigarh,North,6,103922,664,Yes,372289,+91 9378168029,1970-01-01 00:00:00.000000002,2,1,4,0,17,77367,4551.0
8970052,Nicole Peters,Female,37,Pune,West,4,256047,764,Yes,52521,+91 9421048478,1970-01-01 00:00:00.000000016,16,1,4,0,19,84390,4441.578947368421
8007727,Ronald Johns,Male,41,Kochi,South,1,184962,729,Yes,630915,+91 9683740640,1970-01-01 00:00:00.000000009,9,1,2,0,24,128491,5353.791666666667
6127560,Melanie Schultz,Female,63,Visakhapatnam,East,7,178914,720,Yes,74754,+91 9669092839,1970-01-01 00:00:00.000000012,12,0,2,1,23,112495,4891.086956521739
4438916,Mark Campos,Male,25,Coimbatore,South,9,151354,861,Yes,197558,+91 9674663851,1970-01-01 00:00:00.000000034,34,2,2,0,18,99738,5541.0
3699446,Monica Miller,Female,42,Kochi,South,1,224091,862,Yes,464687,+91 9243198650,1970-01-01 00:00:00.000000009,9,3,3,0,25,150402,6016.08
2117299,Allison Howell,Female,78,Lucknow,North,9,254718,649,Yes,778195,+91 9872553341,1970-01-01 00:00:00.000000018,18,1,3,0,18,64535,3585.277777777778
3736542,Roy Jackson,Male,36,Surat,West,6,259790,882,Yes,494906,+91 9308240840,1970-01-01 00:00:00.000000003,3,1,4,0,24,81067,3377.7916666666665
8399276,Jackson Marquez,Male,77,Jaipur,North,1,224450,581,No,775667,+91 9422914355,1970-01-01 00:00:00.000000002,2,2,2,1,14,76368,5454.857142857143
4666562,Sophia Norris,Female,30,Delhi,North,8,207002,526,Yes,194233,+91 9360798354,1970-01-01 00:00:00.000000011,11,1,1,0,25,156832,6273.28
5147898,Lisa Potts,Female,68,Coimbatore,South,9,6608,762,Yes,173188,+91 9475186680,1970-01-01 00:00:00.000000071,71,1,2,0,18,88851,4936.166666666667
3393418,Scott Gilbert,Male,71,Mumbai,West,4,46701,420,No,44149,+91 9613778451,1970-01-01 00:00:00.000000021,21,0,4,0,18,70805,3933.6111111111113
7414577,Stephanie Clayton,Female,78,Pune,West,7,295902,802,Yes,526333,+91 9052779073,1970-01-01 00:00:00.000000031,31,0,2,0,20,81287,4064.35
6621573,Jessica Hunter,Female,40,Hyderabad,South,7,173380,637,Yes,185027,+91 9105580136,1970-01-01 00:00:00.000000003,3,2,1,0,17,80621,4742.411764705882
3149458,James Smith,Male,54,Kochi,South,3,124282,536,No,758249,+91 9047242219,1970-01-01 00:00:00.000000027,27,2,3,1,19,120804,6358.105263157895
4793534,Casey Bishop,Male,50,Madurai,South,7,137169,658,No,492531,+91 9703580695,1970-01-01 00:00:00.000000019,19,3,3,0,29,136640,4711.724137931034
2423859,Mary Patton,Female,77,Hyderabad,South,7,258143,699,Yes,581035,+91 9091528651,1970-01-01 00:00:00.000000037,37,0,2,0,15,103333,6888.866666666667
8450956,Jason Garrett,Male,41,Kochi,South,5,104292,635,No,85940,+91 9797462549,1970-01-01 00:00:00.000000030,30,0,4,1,17,70355,4138.529411764706
9001303,Jennifer Hill,Female,68,Kolkata,East,3,9095,468,Yes,241752,+91 9864419912,1970-01-01 00:00:00.000000051,51,0,1,0,15,73285,4885.666666666667
6976110,Timothy Simon,Male,54,Coimbatore,South,3,75534,460,Yes,673537,+91 9731200952,1970-01-01 00:00:00.000000013,13,2,4,0,29,124119,4279.9655172413795
5398034,Christopher Johnson,Male,72,Bhopal,East,1,69436,454,No,582035,+91 9874781796,1970-01-01 00:00:00.000000013,13,1,4,1,21,107985,5142.142857142857
5517672,Mark Cherry,Male,46,Hyderabad,South,2,247021,443,No,352156,+91 9919753964,1970-01-01 00:00:00.000000016,16,0,3,0,26,112024,4308.615384615385
1928794,Tom Mason,Male,35,Hyderabad,South,3,234875,512,No,411491,+91 9708860042,1970-01-01 00:00:00.000000010,10,0,2,0,17,85237,5013.941176470588
4003032,Amy Whitney,Female,43,Pune,West,8,6085,805,Yes,125771,+91 9731326335,1970-01-01 00:00:00.000000012,12,1,3,0,24,112438,4684.916666666667
8759348,Nathan Jimenez,Male,66,Pune,West,6,100973,425,Yes,257845,+91 9633178707,1970-01-01 00:00:00.000000011,11,2,3,0,18,87344,4852.444444444444
1739363,Haley Travis,Female,45,Trichy,South,5,121006,418,No,343559,+91 9606618552,1970-01-01 00:00:00.000000059,59,1,1,1,14,73015,5215.357142857143
5293322,Mrs. Kimberly Martin MD,Female,66,Trichy,South,8,298708,854,Yes,328313,+91 9365397706,1970-01-01 00:00:00.000000005,5,1,3,0,27,143597,5318.407407407408
8907353,Jessica Beltran,Female,66,Coimbatore,South,1,50005,813,No,697596,+91 9552585554,1970-01-01 00:00:00.000000006,6,2,1,0,16,56332,3520.75
9710658,Krista Green,Female,18,Trichy,South,3,97404,417,No,634019,+91 9179825106,1970-01-01 00:00:00.000000050,50,1,3,0,20,96648,4832.4
4092581,Frederick Robertson,Male,74,Mumbai,West,7,243342,656,Yes,231133,+91 9487183786,1970-01-01 00:00:00.000000010,10,1,1,0,22,116493,5295.136363636364
8911547,Stephanie Washington,Female,60,Bangalore,South,5,172818,735,Yes,589982,+91 9380389197,1970-01-01 00:00:00.000000008,8,1,2,1,17,82418,4848.117647058823
8016833,William Harvey,Male,79,Mumbai,West,4,9773,705,Yes,178377,+91 9946251148,1970-01-01 00:00:00.000000017,17,0,3,0,15,57406,3827.0666666666666
2229424,Stacie Roth,Female,38,Mumbai,West,6,160586,501,Yes,248087,+91 9592859422,1970-01-01 00:00:00.000000010,10,2,4,0,18,97109,5394.944444444444
8765366,Patrick Miller,Male,41,Bangalore,South,7,200433,576,Yes,588348,+91 9113104195,1970-01-01 00:00:00.000000012,12,0,3,1,18,94370,5242.777777777777
6229542,Andrew Fuller,Male,20,Visakhapatnam,East,4,258273,569,No,291194,+91 9814081275,1970-01-01 00:00:00.000000002,2,2,2,0,30,149922,4997.4
9156012,Richard Murphy,Male,59,Ahmedabad,West,3,196618,801,Yes,749816,+91 9266217883,1970-01-01 00:00:00.000000006,6,0,2,0,26,121614,4677.461538461538
2624169,Elizabeth Woods,Female,70,Madurai,South,9,91913,856,Yes,484827,+91 9540190509,1970-01-01 00:00:00.000000003,3,0,4,1,28,122936,4390.571428571428
8375924,Autumn Russo,Female,24,Trichy,South,2,32886,708,Yes,625017,+91 9033434537,1970-01-01 00:00:00.000000043,43,0,1,0,16,85785,5361.5625
6645617,Diana Petty,Female,58,Trichy,South,9,24451,710,Yes,790941,+91 9148842671,1970-01-01 00:00:00.000000028,28,0,2,0,21,95853,4564.428571428572
1528018,Heather Fleming,Female,37,Hyderabad,South,1,21996,754,Yes,131195,+91 9027247190,1970-01-01 00:00:00.000000024,24,2,1,0,23,131052,5697.913043478261
3606851,Aaron Young,Male,65,Jaipur,North,9,15378,460,Yes,315899,+91 9452681479,1970-01-01 00:00:00.000000035,35,2,4,0,20,138999,6949.95
2855692,Joel Hubbard,Male,19,Surat,West,3,120650,521,No,587087,+91 9115970065,1970-01-01 00:00:00.000000050,50,3,4,0,14,70373,5026.642857142857
9872300,William Jordan,Male,66,Coimbatore,South,1,189106,724,Yes,234108,+91 9779824030,1970-01-01 00:00:00.000000001,1,2,1,0,20,100009,5000.45
4656792,Sandra Walsh,Female,38,Madurai,South,6,299274,739,Yes,147668,+91 9764902348,1970-01-01 00:00:00.000000005,5,2,4,0,24,106841,4451.708333333333
2822866,Katherine Caldwell MD,Female,61,Lucknow,North,1,293565,756,Yes,676521,+91 9885843132,1970-01-01 00:00:00.000000022,22,2,3,0,24,118736,4947.333333333333
5411734,Theresa Baldwin,Female,64,Visakhapatnam,East,6,170826,466,Yes,731496,+91 9765036240,1970-01-01 00:00:00.000000086,86,0,1,0,19,108457,5708.263157894737
5486509,Dave Garza,Male,31,Kolkata,East,8,91356,453,Yes,787108,+91 9388987750,1970-01-01 00:00:00.000000027,27,0,1,0,17,93771,5515.941176470588
5648884,Dawn Perez,Female,47,Ahmedabad,West,8,171494,775,Yes,60689,+91 9948852131,1970-01-01 00:00:00.000000001,1,3,3,0,21,89739,4273.285714285715
2791690,James Rowe,Male,43,Bangalore,South,9,76453,873,Yes,494111,+91 9824540755,1970-01-01 00:00:00.000000066,66,0,4,0,23,96206,4182.869565217391
4074175,Katherine Mueller,Female,48,Chandigarh,North,1,54583,861,Yes,535977,+91 9008730073,1970-01-01 00:00:00.000000016,16,2,1,0,19,104836,5517.684210526316
7081376,Virginia Owens,Female,46,Trichy,South,7,147769,633,Yes,791196,+91 9915627339,1970-01-01 00:00:00.000000004,4,0,4,0,28,137097,4896.321428571428
4416669,Amber Chandler,Female,55,Pune,West,7,279520,513,Yes,349138,+91 9311259173,1970-01-01 00:00:00.000000001,1,0,4,0,31,161688,5215.741935483871
5479766,Michael Miller,Male,76,Surat,West,9,89555,514,Yes,624821,+91 9929377263,1970-01-01 00:00:00.000000006,6,5,2,0,19,85825,4517.105263157895
9990613,Casey Shepard,Female,77,Jaipur,North,4,159582,730,No,81838,+91 9829406027,1970-01-01 00:00:00.000000001,1,1,3,1,21,104645,4983.0952380952385
4657006,Robert Campbell,Male,73,Pune,West,8,238517,734,No,108323,+91 9932646569,1970-01-01 00:00:00.000000032,32,1,4,1,20,84747,4237.35
1357012,Terry Berry,Female,45,Kochi,South,9,83322,503,Yes,732547,+91 9017983653,1970-01-01 00:00:00.000000014,14,2,3,0,14,67328,4809.142857142857
9123570,Bryan Brown,Male,29,Coimbatore,South,5,23140,574,No,113989,+91 9560538773,1970-01-01 00:00:00.000000049,49,1,1,0,28,118444,4230.142857142857
1493951,Brian Wells,Male,73,Ahmedabad,West,3,282142,570,No,641234,+91 9643863706,1970-01-01 00:00:00.000000043,43,0,4,1,13,57427,4417.461538461538
6954485,Patricia Hudson,Female,37,Patna,East,3,136889,839,Yes,608784,+91 9829009737,1970-01-01 00:00:00.000000024,24,0,3,0,23,106642,4636.608695652174
6284146,Laura Benjamin,Female,24,Lucknow,North,8,237828,573,Yes,720134,+91 9476567473,1970-01-01 00:00:00.000000010,10,1,4,0,29,136611,4710.724137931034
1256553,Mario Myers,Male,32,Coimbatore,South,3,91608,701,Yes,270982,+91 9518421134,1970-01-01 00:00:00.000000002,2,0,3,0,21,85353,4064.4285714285716
4164145,Edward Bailey,Male,70,Delhi,North,1,215215,613,Yes,787768,+91 9960365600,1970-01-01 00:00:00.000000004,4,2,3,0,19,100376,5282.9473684210525
6533092,Tyler Schwartz,Male,58,Chandigarh,North,1,112311,770,Yes,106497,+91 9484793535,1970-01-01 00:00:00.000000005,5,0,4,0,16,74880,4680.0
3066170,Robert Hayes,Male,39,Mysuru,South,4,122960,558,Yes,418306,+91 9868051797,1970-01-01 00:00:00.000000035,35,2,2,0,17,76333,4490.176470588235
8533520,Patrick Powell,Male,40,Chennai,South,1,154108,658,Yes,66438,+91 9176202842,1970-01-01 00:00:00.000000020,20,0,4,0,32,162861,5089.40625
7444648,Mary Stone,Female,32,Jaipur,North,2,78195,645,Yes,165655,+91 9162540935,1970-01-01 00:00:00.000000029,29,1,1,1,16,55776,3486.0
7994083,Darius Walker,Male,21,Delhi,North,7,25014,631,Yes,692198,+91 9776596877,1970-01-01 00:00:00.000000014,14,2,4,1,15,70705,4713.666666666667
2616137,Peter Taylor,Male,62,Mumbai,West,2,178874,850,Yes,596531,+91 9104275352,1970-01-01 00:00:00.000000070,70,2,1,0,21,95010,4524.285714285715
9346102,Amy Richardson,Female,48,Chandigarh,North,2,132177,673,Yes,70074,+91 9703408009,1970-01-01 00:00:00.000000067,67,3,3,1,21,108510,5167.142857142857
1294756,Zachary Jensen,Male,65,Trichy,South,2,63146,807,No,231307,+91 9668041327,1970-01-01 00:00:00.000000075,75,2,1,0,13,71695,5515.0
8361920,Christine Johnson,Female,47,Bangalore,South,6,239627,876,Yes,130087,+91 9770492781,1970-01-01 00:00:00.000000009,9,1,2,1,19,100825,5306.578947368421
8018364,Lauren Perkins,Female,75,Coimbatore,South,5,57408,489,No,141678,+91 9781380189,1970-01-01 00:00:00.000000006,6,3,4,0,26,104158,4006.076923076923
6609163,William Espinoza,Male,34,Pune,West,1,27600,478,Yes,163762,+91 9793017472,1970-01-01 00:00:00.000000010,10,2,4,0,24,130431,5434.625
6150052,Michael Russell,Male,40,Coimbatore,South,6,155072,854,Yes,451999,+91 9642242721,1970-01-01 00:00:00.000000010,10,1,3,0,21,89962,4283.9047619047615
3869032,Cheyenne Phillips,Female,30,Ahmedabad,West,7,101479,547,Yes,510387,+91 9347544199,1970-01-01 00:00:00.000000056,56,1,2,0,18,83441,4635.611111111111
8000493,Bradley Williams,Male,22,Kochi,South,7,212959,833,Yes,756495,+91 9178747976,1970-01-01 00:00:00.000000041,41,0,3,0,18,97043,5391.277777777777
8392751,Tammie Singleton,Female,63,Mysuru,South,8,4843,687,Yes,230357,+91 9681402935,1970-01-01 00:00:00.000000008,8,1,4,0,18,106282,5904.555555555556
4165522,Cindy Salinas,Female,72,Chandigarh,North,9,99691,893,Yes,371236,+91 9738420839,1970-01-01 00:00:00.000000022,22,0,4,0,24,127361,5306.708333333333
8936504,Heather Smith,Female,67,Trichy,South,7,92155,806,Yes,732001,+91 9328305591,1970-01-01 00:00:00.000000004,4,1,2,0,19,116058,6108.315789473684
2174164,Ryan Hernandez,Male,22,Trichy,South,3,86456,596,No,722241,+91 9086293557,1970-01-01 00:00:00.000000002,2,1,1,0,24,141076,5878.166666666667
6181911,Craig Moore,Male,28,Coimbatore,South,9,248338,675,Yes,721647,+91 9976814736,1970-01-01 00:00:00.000000044,44,2,3,0,18,91008,5056.0
9871381,Larry Ortiz,Male,46,Surat,West,6,99472,634,No,740593,+91 9462085715,1970-01-01 00:00:00.000000020,20,1,3,0,28,130516,4661.285714285715
2823524,Carlos Brown,Male,40,Lucknow,North,8,225942,753,Yes,189183,+91 9519487368,1970-01-01 00:00:00.000000034,34,2,2,0,21,114817,5467.476190476191
8652485,Samuel Fletcher,Male,41,Ahmedabad,West,6,298916,861,Yes,386253,+91 9054118080,1970-01-01 00:00:00.000000006,6,2,2,0,21,92352,4397.714285714285
3967199,Erica Austin,Female,62,Pune,West,9,214932,857,Yes,509521,+91 9406674431,1970-01-01 00:00:00.000000057,57,0,3,0,14,90556,6468.285714285715
3334745,Michael Miller,Male,65,Madurai,South,5,203070,784,Yes,372686,+91 9182093842,1970-01-01 00:00:00.000000002,2,1,1,0,22,116565,5298.409090909091
3562505,John Gilbert,Male,30,Surat,West,2,85012,716,No,317736,+91 9173453215,1970-01-01 00:00:00.000000013,13,0,1,1,21,101071,4812.9047619047615
7329632,Randy Brown,Male,25,Ahmedabad,West,4,26267,501,No,233378,+91 9703666222,1970-01-01 00:00:00.000000026,26,2,2,0,23,115813,5035.347826086957
7138905,Matthew Chapman,Male,42,Coimbatore,South,6,233369,419,Yes,623041,+91 9929508802,1970-01-01 00:00:00.000000046,46,1,2,0,19,103878,5467.263157894737
6230383,Jenna Simon,Female,79,Lucknow,North,8,20765,862,Yes,43720,+91 9878249099,1970-01-01 00:00:00.000000009,9,2,1,0,24,127922,5330.083333333333
1649338,Trevor Sullivan,Male,30,Kochi,South,8,121895,505,Yes,431582,+91 9753994589,1970-01-01 00:00:00.000000039,39,1,3,0,14,77201,5514.357142857143
1202207,Charles Allison,Male,31,Pune,West,2,2474,536,No,602851,+91 9758717871,1970-01-01 00:00:00.000000002,2,0,2,1,24,104041,4335.041666666667
8727809,James Cox,Male,75,Surat,West,4,72043,782,No,761337,+91 9272329940,1970-01-01 00:00:00.000000011,11,0,3,1,23,93281,4055.695652173913
1861669,William Austin,Male,61,Chandigarh,North,8,178055,641,Yes,624345,+91 9772549995,1970-01-01 00:00:00.000000009,9,1,4,0,15,73999,4933.266666666666
2495402,Richard Phillips,Male,78,Patna,East,1,291796,696,Yes,490411,+91 9677400809,1970-01-01 00:00:00.000000034,34,1,3,0,12,50529,4210.75
2080677,Jennifer Knight,Female,69,Coimbatore,South,4,202927,806,Yes,662896,+91 9699647710,1970-01-01 00:00:00.000000062,62,0,3,0,17,84829,4989.941176470588
2549090,Thomas Glenn,Male,69,Lucknow,North,6,225462,651,Yes,729153,+91 9286629519,1970-01-01 00:00:00.000000014,14,3,4,0,19,103779,5462.0526315789475
1632783,Katie Frost MD,Female,35,Bangalore,South,3,51956,692,Yes,722879,+91 9070043031,1970-01-01 00:00:00.000000025,25,0,2,0,17,85757,5044.529411764706
9231813,Stacie Torres,Female,43,Ahmedabad,West,2,126560,728,Yes,677229,+91 9210924552,1970-01-01 00:00:00.000000004,4,2,1,0,16,63415,3963.4375
9659735,Eric Mccann,Male,64,Surat,West,9,115185,555,No,710232,+91 9693054103,1970-01-01 00:00:00.000000002,2,1,4,1,15,64480,4298.666666666667
8783935,Lynn Miller,Female,63,Jaipur,North,2,113823,800,Yes,303027,+91 9935047503,1970-01-01 00:00:00.000000015,15,2,1,0,31,166430,5368.709677419355
3671770,Jeffrey Baker,Male,78,Mysuru,South,2,291929,735,Yes,548323,+91 9401181003,1970-01-01 00:00:00.000000014,14,0,2,0,32,171283,5352.59375
3227775,Christopher Smith,Male,21,Mysuru,South,5,76884,643,Yes,208710,+91 9574354946,1970-01-01 00:00:00.000000057,57,0,1,0,24,116922,4871.75
9265014,Deborah Hayden,Female,19,Visakhapatnam,East,5,67812,608,Yes,498179,+91 9128856464,1970-01-01 00:00:00.000000043,43,1,3,0,11,54635,4966.818181818182
4338276,Alexandra Nichols,Female,20,Visakhapatnam,East,6,170164,674,Yes,157497,+91 9339226778,1970-01-01 00:00:00.000000006,6,1,2,0,21,115790,5513.809523809524
3352687,Kenneth Myers,Male,31,Delhi,North,1,47551,772,No,561745,+91 9057018471,1970-01-01 00:00:00.000000028,28,1,4,0,17,86009,5059.35294117647
4509032,William Randolph,Male,18,Madurai,South,1,286427,617,No,64974,+91 9944618754,1970-01-01 00:00:00.000000023,23,1,4,0,18,98290,5460.555555555556
9206791,Kathy Armstrong,Female,71,Coimbatore,South,6,53003,861,No,480242,+91 9020985535,1970-01-01 00:00:00.000000015,15,3,4,0,25,115842,4633.68
2079133,Kathleen Thomas,Female,36,Delhi,North,8,217878,526,Yes,429427,+91 9708177758,1970-01-01 00:00:00.000000077,77,0,2,0,18,71428,3968.222222222222
3500951,Holly White,Female,46,Hyderabad,South,4,114333,569,Yes,273477,+91 9570882395,1970-01-01 00:00:00.000000127,127,0,1,0,20,110640,5532.0
5689548,Janice Ellis,Female,64,Chennai,South,6,92464,446,Yes,323707,+91 9379362786,1970-01-01 00:00:00.000000002,2,0,3,0,18,92011,5111.722222222223
2641759,Rachael Keith,Female,62,Hyderabad,South,6,260191,530,Yes,333753,+91 9797844167,1970-01-01 00:00:00.000000027,27,1,2,0,23,105397,4582.478260869565
8158894,Shannon Kemp,Female,39,Hyderabad,South,1,298357,701,Yes,118553,+91 9962517324,1970-01-01 00:00:00.000000031,31,1,3,0,17,79466,4674.470588235294
3101349,Sarah Fisher,Female,38,Delhi,North,1,33304,438,Yes,183516,+91 9464722830,1970-01-01 00:00:00.000000032,32,1,4,0,25,124747,4989.88
6392508,Douglas Thompson,Male,33,Chennai,South,8,173962,742,Yes,373020,+91 9457267907,1970-01-01 00:00:00.000000020,20,3,4,0,18,85306,4739.222222222223
8294454,Vincent Chase,Male,31,Coimbatore,South,1,188378,890,Yes,395480,+91 9356248825,1970-01-01 00:00:00.000000016,16,2,1,0,18,107137,5952.055555555556
7809848,Sabrina Torres,Female,34,Hyderabad,South,6,261543,808,Yes,254062,+91 9146867993,1970-01-01 00:00:00.000000020,20,2,4,0,28,116543,4162.25
2672380,Noah Fletcher,Male,53,Pune,West,5,26111,723,Yes,731088,+91 9364862411,1970-01-01 00:00:00.000000008,8,1,4,0,19,127672,6719.578947368421
6294295,Sheila Atkinson,Female,41,Pune,West,9,219109,489,Yes,666861,+91 9330219604,1970-01-01 00:00:00.000000016,16,0,4,0,24,120199,5008.291666666667
5398754,Ashley Larson,Female,60,Mysuru,South,9,269458,803,Yes,760394,+91 9931097963,1970-01-01 00:00:00.000000025,25,1,2,0,24,101676,4236.5
7084653,Jean Bowman,Female,37,Delhi,North,9,118328,680,Yes,192503,+91 9936474667,1970-01-01 00:00:00.000000002,2,0,3,0,21,99881,4756.238095238095
1773610,Edward Fleming,Male,60,Madurai,South,7,130669,469,Yes,248371,+91 9261487219,1970-01-01 00:00:00.000000020,20,1,1,0,16,94066,5879.125
9831887,Rodney Rodgers,Male,69,Mumbai,West,6,49867,525,Yes,169192,+91 9099155432,1970-01-01 00:00:00.000000010,10,1,3,0,20,89430,4471.5
